observation_id,city,district,division,region,country,latitude,longitude,timestamp_utc,sunrise_utc,sunset_utc,weather_main,weather_desc,weather_id,temp_celsius,feels_like_celsius,temp_min_celsius,temp_max_celsius,humidity_pct,pressure_hpa,visibility_m,wind_speed_mps,wind_deg,cloud_pct,rain_1h_mm,ingestion_timestamp,temp_fahrenheit,wind_speed_kmh,heat_index,date,hour,day_of_week,daylight_hrs,temp_category,humidity_category,weather_severity,record_created_at
26036,Vasai,Palghar,Konkan,Konkan,IN,19.47,72.8,2026-07-03 07:15:00,2026-07-03 00:34:00,2026-07-03 13:51:00,Drizzle,moderate drizzle,301,27.7,31.6,25.7,27.6,83.0,1006.4,0.0,5.7,238.0,99.0,0.0,20260703_072450,81.86,20.52,26.47,2026-07-03,7,Friday,13.28,Moderate,High,Rainy,2026-07-03 07:26:22
26035,Vada,Palghar,Konkan,Konkan,IN,19.65,73.133331,2026-07-03 07:15:00,2026-07-03 00:32:00,2026-07-03 13:50:00,Drizzle,moderate drizzle,301,26.3,31.6,24.2,26.7,95.0,1006.8,0.0,3.09,231.0,100.0,0.1,20260703_072450,79.34,11.12,25.98,2026-07-03,7,Friday,13.3,Moderate,High,Rainy,2026-07-03 07:26:22
26034,Palghar,Palghar,Konkan,Konkan,IN,19.683331,72.75,2026-07-03 07:15:00,2026-07-03 00:34:00,2026-07-03 13:52:00,Thunderstorm,thunderstorm with slight hail,230,27.6,32.3,25.5,27.6,89.0,1006.2,0.0,5.39,245.0,100.0,0.0,20260703_072450,81.68,19.4,26.81,2026-07-03,7,Friday,13.3,Moderate,High,Storm,2026-07-03 07:26:22
26033,Jawhar,Palghar,Konkan,Konkan,IN,19.91667,73.23333,2026-07-03 07:15:00,2026-07-03 00:31:00,2026-07-03 13:50:00,Thunderstorm,thunderstorm,211,24.0,27.8,22.3,24.1,99.0,1007.2,0.0,4.07,241.0,100.0,0.2,20260703_072450,75.2,14.65,23.95,2026-07-03,7,Friday,13.32,Moderate,High,Storm,2026-07-03 07:26:22
26032,Dahanu,Palghar,Konkan,Konkan,IN,19.966669,72.73333,2026-07-03 07:15:00,2026-07-03 00:33:00,2026-07-03 13:52:00,Thunderstorm,thunderstorm,211,26.6,31.8,25.9,26.6,94.0,1006.2,0.0,3.56,259.0,100.0,0.4,20260703_072450,79.88,12.82,26.2,2026-07-03,7,Friday,13.32,Moderate,High,Storm,2026-07-03 07:26:22
26031,Shahada,Nandurbar,Nashik,Khandesh,IN,21.549999,74.466667,2026-07-03 07:15:00,2026-07-03 00:23:00,2026-07-03 13:48:00,Thunderstorm,thunderstorm,211,31.4,36.0,24.9,31.7,68.0,1003.5,0.0,4.93,247.0,100.0,0.0,20260703_072450,88.52,17.75,28.43,2026-07-03,7,Friday,13.42,Hot,Medium,Storm,2026-07-03 07:26:22
26030,Nandurbar,Nandurbar,Nashik,Khandesh,IN,21.366671,74.25,2026-07-03 07:15:00,2026-07-03 00:25:00,2026-07-03 13:49:00,Clouds,overcast,804,28.3,32.0,23.8,29.3,80.0,1004.6,0.0,4.91,255.0,100.0,0.0,20260703_072450,82.94,17.68,26.78,2026-07-03,7,Friday,13.4,Moderate,High,Cloudy,2026-07-03 07:26:22
26029,Dhadgaon,Nandurbar,Nashik,Khandesh,IN,21.5667,74.0,2026-07-03 07:15:00,2026-07-03 00:25:00,2026-07-03 13:50:00,Thunderstorm,thunderstorm,211,29.3,33.7,24.6,29.4,76.0,1004.3,0.0,3.78,255.0,100.0,0.0,20260703_072450,84.74,13.61,27.35,2026-07-03,7,Friday,13.42,Moderate,High,Storm,2026-07-03 07:26:22
26028,Raver,Jalgaon,Nashik,Khandesh,IN,21.25,76.033333,2026-07-03 07:15:00,2026-07-03 00:18:00,2026-07-03 13:41:00,Drizzle,light drizzle,300,28.6,34.5,24.8,30.6,82.0,1003.4,0.0,1.77,230.0,97.0,0.1,20260703_072450,83.48,6.37,27.2,2026-07-03,7,Friday,13.38,Moderate,High,Rainy,2026-07-03 07:26:22
26027,Parola,Jalgaon,Nashik,Khandesh,IN,20.883329,75.116669,2026-07-03 07:15:00,2026-07-03 00:22:00,2026-07-03 13:44:00,Clouds,overcast,804,29.3,33.2,25.0,31.5,73.0,1004.1,0.0,3.95,269.0,100.0,0.0,20260703_072450,84.74,14.22,27.1,2026-07-03,7,Friday,13.37,Moderate,High,Cloudy,2026-07-03 07:26:22
26026,Pachora,Jalgaon,Nashik,Khandesh,IN,20.66667,75.349998,2026-07-03 07:15:00,2026-07-03 00:21:00,2026-07-03 13:43:00,Clouds,overcast,804,28.7,32.4,25.0,30.7,75.0,1004.1,0.0,4.46,266.0,100.0,0.0,20260703_072450,83.66,16.06,26.75,2026-07-03,7,Friday,13.37,Moderate,High,Cloudy,2026-07-03 07:26:22
26025,Jalgaon,Jalgaon,Nashik,Khandesh,IN,21.01667,75.566673,2026-07-03 07:15:00,2026-07-03 00:20:00,2026-07-03 13:43:00,Drizzle,light drizzle,300,29.6,34.2,25.0,30.1,75.0,1003.8,0.0,4.11,267.0,100.0,0.1,20260703_072450,85.28,14.8,27.52,2026-07-03,7,Friday,13.38,Moderate,High,Rainy,2026-07-03 07:26:22
26024,Erandol,Jalgaon,Nashik,Khandesh,IN,20.91667,75.333328,2026-07-03 07:15:00,2026-07-03 00:21:00,2026-07-03 13:44:00,Clouds,overcast,804,29.6,33.5,25.1,30.7,72.0,1004.0,0.0,4.11,266.0,100.0,0.0,20260703_072450,85.28,14.8,27.27,2026-07-03,7,Friday,13.38,Moderate,High,Cloudy,2026-07-03 07:26:22
26023,Dharangaon,Jalgaon,Nashik,Khandesh,IN,21.01667,75.26667,2026-07-03 07:15:00,2026-07-03 00:21:00,2026-07-03 13:44:00,Drizzle,light drizzle,300,30.1,34.5,25.2,30.7,71.0,1003.8,0.0,4.0,267.0,100.0,0.1,20260703_072450,86.18,14.4,27.61,2026-07-03,7,Friday,13.38,Hot,High,Rainy,2026-07-03 07:26:22
26022,Chopda,Jalgaon,Nashik,Khandesh,IN,21.25,75.300003,2026-07-03 07:15:00,2026-07-03 00:20:00,2026-07-03 13:44:00,Drizzle,dense drizzle,302,29.1,33.9,24.7,29.2,76.0,1003.7,0.0,2.83,253.0,100.0,0.2,20260703_072450,84.38,10.19,27.17,2026-07-03,7,Friday,13.4,Moderate,High,Rainy,2026-07-03 07:26:22
26021,Chalisgaon,Jalgaon,Nashik,Khandesh,IN,20.466669,75.01667,2026-07-03 07:15:00,2026-07-03 00:23:00,2026-07-03 13:44:00,Thunderstorm,thunderstorm,211,28.5,32.2,24.9,28.8,77.0,1004.7,0.0,5.03,254.0,97.0,0.0,20260703_072450,83.3,18.11,26.73,2026-07-03,7,Friday,13.35,Moderate,High,Storm,2026-07-03 07:26:22
26020,Bhusawal,Jalgaon,Nashik,Khandesh,IN,21.049999,75.76667,2026-07-03 07:15:00,2026-07-03 00:19:00,2026-07-03 13:42:00,Clouds,overcast,804,30.2,34.9,25.1,30.9,72.0,1003.5,0.0,4.1,271.0,92.0,0.0,20260703_072450,86.36,14.76,27.78,2026-07-03,7,Friday,13.38,Hot,High,Cloudy,2026-07-03 07:26:22
26019,Bhadgaon,Jalgaon,Nashik,Khandesh,IN,20.8167,75.2333,2026-07-03 07:15:00,2026-07-03 00:22:00,2026-07-03 13:44:00,Clouds,overcast,804,29.1,32.9,25.1,31.1,73.0,1004.1,0.0,4.21,267.0,100.0,0.0,20260703_072450,84.38,15.16,26.93,2026-07-03,7,Friday,13.37,Moderate,High,Cloudy,2026-07-03 07:26:22
26018,Amalner,Jalgaon,Nashik,Khandesh,IN,21.049999,75.066673,2026-07-03 07:15:00,2026-07-03 00:22:00,2026-07-03 13:45:00,Clouds,overcast,804,29.7,34.0,25.2,31.7,72.0,1003.9,0.0,3.58,263.0,100.0,0.0,20260703_072450,85.46,12.89,27.36,2026-07-03,7,Friday,13.38,Moderate,High,Cloudy,2026-07-03 07:26:22
26017,Shirpur,Dhule,Nashik,Khandesh,IN,21.35,74.883331,2026-07-03 07:15:00,2026-07-03 00:22:00,2026-07-03 13:46:00,Thunderstorm,thunderstorm,211,30.9,35.6,25.1,30.8,69.0,1003.6,0.0,3.49,251.0,100.0,0.0,20260703_072450,87.62,12.56,28.1,2026-07-03,7,Friday,13.4,Hot,Medium,Storm,2026-07-03 07:26:22
26016,Sangola,Solapur,,,IN,17.4333,75.2,2026-07-02 23:00:00,2026-07-02 00:28:00,2026-07-02 13:37:00,Drizzle,moderate drizzle,301,23.3,25.6,23.3,30.2,92.0,1006.5,8100.0,5.01,243.0,100.0,0.0,20260702_231130,73.94,18.04,22.91,2026-07-02,23,Thursday,13.15,Moderate,High,Rainy,2026-07-02 23:13:01
26015,Dhamangaon Railway,Amravati,,,IN,20.9833,77.5833,2026-07-02 23:00:00,2026-07-02 00:12:00,2026-07-02 13:35:00,Drizzle,moderate drizzle,301,24.7,28.3,24.7,29.1,95.0,1002.3,3420.0,4.65,269.0,100.0,0.1,20260702_231130,76.46,16.74,24.42,2026-07-02,23,Thursday,13.38,Moderate,High,Rainy,2026-07-02 23:13:01
26014,Sangole,Solapur,Pune,Western Maharashtra,IN,17.433331,75.199997,2026-07-02 23:00:00,2026-07-02 00:28:00,2026-07-02 13:37:00,Drizzle,moderate drizzle,301,23.3,25.6,23.3,30.2,92.0,1006.5,8100.0,5.01,243.0,100.0,0.0,20260702_231130,73.94,18.04,22.91,2026-07-02,23,Thursday,13.15,Moderate,High,Rainy,2026-07-02 23:13:01
26013,Pandharpur,Solapur,Pune,Western Maharashtra,IN,17.66667,75.333328,2026-07-02 23:00:00,2026-07-02 00:27:00,2026-07-02 13:37:00,Drizzle,light drizzle,300,23.5,26.4,23.5,30.3,92.0,1006.3,9380.0,4.03,245.0,100.0,0.1,20260702_231130,74.3,14.51,23.1,2026-07-02,23,Thursday,13.17,Moderate,High,Rainy,2026-07-02 23:13:01
26012,Karmala,Solapur,Pune,Western Maharashtra,IN,18.41667,75.199997,2026-07-02 23:00:00,2026-07-02 00:26:00,2026-07-02 13:39:00,Drizzle,light drizzle,300,23.2,26.2,23.2,28.6,94.0,1006.1,6240.0,3.72,246.0,100.0,0.1,20260702_231130,73.76,13.39,22.91,2026-07-02,23,Thursday,13.22,Moderate,High,Rainy,2026-07-02 23:13:01
26011,Barshi,Solapur,Pune,Western Maharashtra,IN,18.23333,75.699997,2026-07-02 23:00:00,2026-07-02 00:25:00,2026-07-02 13:37:00,Clouds,overcast,804,23.6,26.6,23.3,28.8,91.0,1006.1,9420.0,3.7,247.0,100.0,0.0,20260702_231130,74.48,13.32,23.15,2026-07-02,23,Thursday,13.2,Moderate,High,Cloudy,2026-07-02 23:13:01
26010,Akkalkot,Solapur,Pune,Western Maharashtra,IN,17.533331,76.216667,2026-07-02 23:00:00,2026-07-02 00:24:00,2026-07-02 13:34:00,Clouds,overcast,804,24.2,26.2,24.2,30.5,85.0,1006.2,10680.0,5.0,250.0,100.0,0.0,20260702_231130,75.56,18.0,23.4,2026-07-02,23,Thursday,13.17,Moderate,High,Cloudy,2026-07-02 23:13:01
26009,Wai,Satara,Pune,Western Maharashtra,IN,17.933331,73.900002,2026-07-02 23:00:00,2026-07-02 00:32:00,2026-07-02 13:43:00,Drizzle,light drizzle,300,22.1,25.1,22.0,25.0,95.0,1007.1,6100.0,2.83,225.0,100.0,0.1,20260702_231130,71.78,10.19,21.89,2026-07-02,23,Thursday,13.18,Moderate,High,Rainy,2026-07-02 23:13:01
26008,Satara,Satara,Pune,Western Maharashtra,IN,17.683331,73.98333,2026-07-02 23:00:00,2026-07-02 00:33:00,2026-07-02 13:43:00,Drizzle,moderate drizzle,301,21.9,25.3,21.7,23.5,94.0,1006.9,5260.0,1.68,253.0,100.0,0.1,20260702_231130,71.42,6.05,21.66,2026-07-02,23,Thursday,13.17,Moderate,High,Rainy,2026-07-02 23:13:01
26007,Phaltan,Satara,Pune,Western Maharashtra,IN,17.98333,74.433327,2026-07-02 23:00:00,2026-07-02 00:30:00,2026-07-02 13:41:00,Clouds,overcast,804,22.7,24.5,22.6,28.1,90.0,1006.3,7880.0,4.75,246.0,100.0,0.0,20260702_231130,72.86,17.1,22.25,2026-07-02,23,Thursday,13.18,Moderate,High,Cloudy,2026-07-02 23:13:01
26006,Patan,Satara,Pune,Western Maharashtra,IN,17.3833,73.9,2026-07-02 23:00:00,2026-07-02 00:33:00,2026-07-02 13:42:00,Drizzle,moderate drizzle,301,22.0,24.3,22.0,24.5,96.0,1007.3,4940.0,4.41,250.0,100.0,0.2,20260702_231130,71.6,15.88,21.84,2026-07-02,23,Thursday,13.15,Moderate,High,Rainy,2026-07-02 23:13:01
26005,Man,Satara,Pune,Western Maharashtra,IN,17.8833,74.4333,2026-07-02 23:00:00,2026-07-02 00:30:00,2026-07-02 13:41:00,Clouds,overcast,804,22.0,23.4,22.0,27.1,92.0,1006.7,8580.0,5.37,243.0,100.0,0.0,20260702_231130,71.6,19.33,21.67,2026-07-02,23,Thursday,13.18,Moderate,High,Cloudy,2026-07-02 23:13:01
26004,Mahabaleshwar,Satara,Pune,Western Maharashtra,IN,17.91667,73.666672,2026-07-02 23:00:00,2026-07-02 00:33:00,2026-07-02 13:44:00,Rain,slight rain showers,520,17.1,18.0,16.9,17.9,100.0,1008.4,500.0,3.09,256.0,100.0,0.4,20260702_231130,62.78,11.12,17.1,2026-07-02,23,Thursday,13.18,Moderate,High,Rainy,2026-07-02 23:13:01
26003,Koregaon,Satara,Pune,Western Maharashtra,IN,18.65,74.083328,2026-07-02 23:00:00,2026-07-02 00:30:00,2026-07-02 13:44:00,Clouds,overcast,804,22.5,25.0,22.5,26.4,94.0,1006.1,14380.0,4.1,254.0,100.0,0.0,20260702_231130,72.5,14.76,22.24,2026-07-02,23,Thursday,13.23,Moderate,High,Cloudy,2026-07-02 23:13:01
26002,Khandala,Satara,Pune,Western Maharashtra,IN,18.05,74.0167,2026-07-02 23:00:00,2026-07-02 00:32:00,2026-07-02 13:43:00,Drizzle,light drizzle,300,22.2,25.3,22.1,25.5,93.0,1006.7,5680.0,2.33,242.0,100.0,0.1,20260702_231130,71.96,8.39,21.9,2026-07-02,23,Thursday,13.18,Moderate,High,Rainy,2026-07-02 23:13:01
26001,Karad,Satara,Pune,Western Maharashtra,IN,17.283331,74.199997,2026-07-02 23:00:00,2026-07-02 00:32:00,2026-07-02 13:41:00,Drizzle,light drizzle,300,21.9,24.0,21.9,25.2,95.0,1007.5,5120.0,4.22,234.0,100.0,0.1,20260702_231130,71.42,15.19,21.7,2026-07-02,23,Thursday,13.15,Moderate,High,Rainy,2026-07-02 23:13:01
26000,Walwa,Sangli,Pune,Western Maharashtra,IN,16.9833,74.4333,2026-07-02 23:00:00,2026-07-02 00:32:00,2026-07-02 13:39:00,Drizzle,light drizzle,300,22.3,24.9,22.3,26.3,95.0,1007.6,6160.0,3.79,247.0,100.0,0.1,20260702_231130,72.14,13.64,22.09,2026-07-02,23,Thursday,13.12,Moderate,High,Rainy,2026-07-02 23:13:01
25999,Tasgaon,Sangli,Pune,Western Maharashtra,IN,17.033331,74.599998,2026-07-02 23:00:00,2026-07-02 00:31:00,2026-07-02 13:39:00,Drizzle,light drizzle,300,22.0,24.3,22.0,26.6,96.0,1007.7,6460.0,4.36,243.0,100.0,0.1,20260702_231130,71.6,15.7,21.84,2026-07-02,23,Thursday,13.13,Moderate,High,Rainy,2026-07-02 23:13:01
25998,Shirala,Sangli,Pune,Western Maharashtra,IN,17.1167,74.1333,2026-07-02 23:00:00,2026-07-02 00:33:00,2026-07-02 13:41:00,Drizzle,light drizzle,300,21.3,22.9,21.2,24.9,97.0,1007.9,5780.0,5.01,244.0,100.0,0.1,20260702_231130,70.34,18.04,21.19,2026-07-02,23,Thursday,13.13,Moderate,High,Rainy,2026-07-02 23:13:01
25997,Khanapur,Sangli,Pune,Western Maharashtra,IN,15.63333,74.51667,2026-07-02 23:00:00,2026-07-02 00:34:00,2026-07-02 13:37:00,Drizzle,light drizzle,300,20.9,23.1,20.9,23.1,98.0,1009.2,4080.0,3.49,251.0,100.0,0.1,20260702_231130,69.62,12.56,20.83,2026-07-02,23,Thursday,13.05,Moderate,High,Rainy,2026-07-02 23:13:01
25996,Jat,Sangli,Pune,Western Maharashtra,IN,17.05,75.2167,2026-07-02 23:00:00,2026-07-02 00:29:00,2026-07-02 13:36:00,Drizzle,moderate drizzle,301,21.9,23.1,21.8,27.7,96.0,1007.6,3900.0,6.22,243.0,100.0,0.2,20260702_231130,71.42,22.39,21.74,2026-07-02,23,Thursday,13.12,Moderate,High,Rainy,2026-07-02 23:13:01
25995,Atpadi,Sangli,Pune,Western Maharashtra,IN,17.4333,74.9333,2026-07-02 23:00:00,2026-07-02 00:29:00,2026-07-02 13:38:00,Clouds,overcast,804,23.1,25.0,22.7,28.5,89.0,1006.8,9160.0,4.68,247.0,100.0,0.0,20260702_231130,73.58,16.85,22.58,2026-07-02,23,Thursday,13.15,Moderate,High,Cloudy,2026-07-02 23:13:01
25994,Shirur,Pune,Pune,Western Maharashtra,IN,18.8167,74.3667,2026-07-02 23:00:00,2026-07-02 00:29:00,2026-07-02 13:43:00,Clouds,overcast,804,22.8,25.2,22.8,27.8,94.0,1005.9,17060.0,4.52,247.0,100.0,0.0,20260702_231130,73.04,16.27,22.53,2026-07-02,23,Thursday,13.23,Moderate,High,Cloudy,2026-07-02 23:13:01
25993,Khed,Pune,Pune,Western Maharashtra,IN,18.87,73.89,2026-07-02 23:00:00,2026-07-02 00:31:00,2026-07-02 13:45:00,Drizzle,light drizzle,300,21.6,23.9,21.6,24.6,98.0,1006.4,3980.0,4.3,247.0,100.0,0.1,20260702_231130,70.88,15.48,21.52,2026-07-02,23,Thursday,13.23,Moderate,High,Rainy,2026-07-02 23:13:01
25992,Junnar,Pune,Pune,Western Maharashtra,IN,19.200001,73.883331,2026-07-02 23:00:00,2026-07-02 00:30:00,2026-07-02 13:46:00,Drizzle,light drizzle,300,21.9,24.4,21.8,24.6,96.0,1006.0,4400.0,3.8,271.0,100.0,0.1,20260702_231130,71.42,13.68,21.74,2026-07-02,23,Thursday,13.27,Moderate,High,Rainy,2026-07-02 23:13:01
25991,Indapur,Pune,Pune,Western Maharashtra,IN,18.299999,73.25,2026-07-02 23:00:00,2026-07-02 00:34:00,2026-07-02 13:47:00,Rain,slight rain showers,520,24.1,29.3,23.9,26.5,99.0,1006.0,3300.0,1.75,183.0,100.0,0.1,20260702_231130,75.38,6.3,24.05,2026-07-02,23,Thursday,13.22,Moderate,High,Rainy,2026-07-02 23:13:01
25990,Daund,Pune,Pune,Western Maharashtra,IN,18.466669,74.599998,2026-07-02 23:00:00,2026-07-02 00:29:00,2026-07-02 13:42:00,Clouds,overcast,804,23.1,26.1,23.1,28.7,91.0,1006.1,10680.0,3.17,258.0,97.0,0.0,20260702_231130,73.58,11.41,22.67,2026-07-02,23,Thursday,13.22,Moderate,High,Cloudy,2026-07-02 23:13:01
25989,Bhor,Pune,Pune,Western Maharashtra,IN,18.16667,73.849998,2026-07-02 23:00:00,2026-07-02 00:32:00,2026-07-02 13:44:00,Drizzle,light drizzle,300,21.7,23.3,21.7,24.3,96.0,1006.7,5760.0,5.22,265.0,100.0,0.1,20260702_231130,71.06,18.79,21.54,2026-07-02,23,Thursday,13.2,Moderate,High,Rainy,2026-07-02 23:13:01
25988,Baramati,Pune,Pune,Western Maharashtra,IN,18.15,74.583328,2026-07-02 23:00:00,2026-07-02 00:29:00,2026-07-02 13:41:00,Clouds,overcast,804,23.0,26.4,23.0,28.5,93.0,1006.2,9880.0,2.77,231.0,100.0,0.0,20260702_231130,73.4,9.97,22.67,2026-07-02,23,Thursday,13.2,Moderate,High,Cloudy,2026-07-02 23:13:01
25987,Panhala,Kolhapur,Pune,Western Maharashtra,IN,16.816669,74.116669,2026-07-02 23:00:00,2026-07-02 00:34:00,2026-07-02 13:40:00,Drizzle,moderate drizzle,301,20.3,22.3,20.3,23.3,96.0,1007.9,9540.0,3.22,237.0,100.0,0.1,20260702_231130,68.54,11.59,20.17,2026-07-02,23,Thursday,13.1,Moderate,High,Rainy,2026-07-02 23:13:01
25986,Kagal,Kolhapur,Pune,Western Maharashtra,IN,16.58333,74.316673,2026-07-02 23:00:00,2026-07-02 00:33:00,2026-07-02 13:39:00,Clouds,overcast,804,22.3,24.4,22.3,25.6,93.0,1008.0,17700.0,4.37,248.0,100.0,0.0,20260702_231130,72.14,15.73,22.0,2026-07-02,23,Thursday,13.1,Moderate,High,Cloudy,2026-07-02 23:13:01
25985,Gadhinglaj,Kolhapur,Pune,Western Maharashtra,IN,16.23333,74.349998,2026-07-02 23:00:00,2026-07-02 00:34:00,2026-07-02 13:38:00,Clouds,overcast,804,21.7,23.3,21.6,25.1,94.0,1008.6,11920.0,5.05,250.0,100.0,0.0,20260702_231130,71.06,18.18,21.46,2026-07-02,23,Thursday,13.07,Moderate,High,Cloudy,2026-07-02 23:13:01
25984,Chandgad,Kolhapur,Pune,Western Maharashtra,IN,15.8667,74.2,2026-07-02 23:00:00,2026-07-02 00:35:00,2026-07-02 13:38:00,Drizzle,light drizzle,300,20.6,22.6,19.9,23.1,99.0,1009.3,520.0,3.96,241.0,100.0,0.1,20260702_231130,69.08,14.26,20.57,2026-07-02,23,Thursday,13.05,Moderate,High,Rainy,2026-07-02 23:13:01
25983,Ajra,Kolhapur,Pune,Western Maharashtra,IN,16.116671,74.199997,2026-07-02 23:00:00,2026-07-02 00:35:00,2026-07-02 13:39:00,Drizzle,light drizzle,300,21.1,23.3,21.1,24.6,98.0,1008.8,8060.0,4.1,250.0,100.0,0.1,20260702_231130,69.98,14.76,21.03,2026-07-02,23,Thursday,13.07,Moderate,High,Rainy,2026-07-02 23:13:01
25982,Yavatmal,Yavatmal,Amravati,Vidarbha,IN,20.4,78.133331,2026-07-02 23:00:00,2026-07-02 00:11:00,2026-07-02 13:31:00,Drizzle,light drizzle,300,24.1,27.3,24.0,26.9,95.0,1002.4,4960.0,4.75,270.0,97.0,0.1,20260702_231130,75.38,17.1,23.84,2026-07-02,23,Thursday,13.33,Moderate,High,Rainy,2026-07-02 23:13:01
25981,Wani,Yavatmal,Amravati,Vidarbha,IN,20.066669,78.949997,2026-07-02 23:00:00,2026-07-02 00:08:00,2026-07-02 13:27:00,Drizzle,light drizzle,300,25.3,29.3,24.8,28.1,93.0,1001.7,5160.0,4.08,259.0,100.0,0.1,20260702_231130,77.54,14.69,24.88,2026-07-02,23,Thursday,13.32,Moderate,High,Rainy,2026-07-02 23:13:01
25980,Umarkhed,Yavatmal,Amravati,Vidarbha,IN,19.6,77.699997,2026-07-02 23:00:00,2026-07-02 00:14:00,2026-07-02 13:31:00,Clouds,overcast,804,24.4,27.0,24.0,29.1,89.0,1003.4,9440.0,4.91,255.0,91.0,0.0,20260702_231130,75.92,17.68,23.8,2026-07-02,23,Thursday,13.28,Moderate,High,Cloudy,2026-07-02 23:13:01
25979,Ralegaon,Yavatmal,Amravati,Vidarbha,IN,20.25,78.5,2026-07-02 23:00:00,2026-07-02 00:09:00,2026-07-02 13:29:00,Drizzle,light drizzle,300,24.5,28.1,24.1,27.8,96.0,1002.0,5440.0,4.56,261.0,100.0,0.1,20260702_231130,76.1,16.42,24.28,2026-07-02,23,Thursday,13.33,Moderate,High,Rainy,2026-07-02 23:13:01
25978,Pusad,Yavatmal,Amravati,Vidarbha,IN,19.9,77.583328,2026-07-02 23:00:00,2026-07-02 00:14:00,2026-07-02 13:33:00,Clouds,overcast,804,25.0,27.7,24.6,28.9,86.0,1002.9,8320.0,4.71,267.0,99.0,0.0,20260702_231130,77.0,16.96,24.19,2026-07-02,23,Thursday,13.32,Moderate,High,Cloudy,2026-07-02 23:13:01
25977,Maregaon,Yavatmal,Amravati,Vidarbha,IN,20.1,78.15,2026-07-02 23:00:00,2026-07-02 00:11:00,2026-07-02 13:31:00,Clouds,overcast,804,25.0,28.3,24.8,28.4,91.0,1002.4,7300.0,4.44,262.0,100.0,0.0,20260702_231130,77.0,15.98,24.48,2026-07-02,23,Thursday,13.33,Moderate,High,Cloudy,2026-07-02 23:13:01
25976,Kalamb,Yavatmal,Amravati,Vidarbha,IN,20.47,78.32,2026-07-02 23:00:00,2026-07-02 00:10:00,2026-07-02 13:31:00,Drizzle,light drizzle,300,25.3,28.8,25.1,28.8,92.0,1001.9,7440.0,4.76,273.0,100.0,0.1,20260702_231130,77.54,17.14,24.82,2026-07-02,23,Thursday,13.35,Moderate,High,Rainy,2026-07-02 23:13:01
25975,Ghatanji,Yavatmal,Amravati,Vidarbha,IN,20.133329,78.316673,2026-07-02 23:00:00,2026-07-02 00:11:00,2026-07-02 13:30:00,Clouds,overcast,804,24.9,28.3,24.6,28.1,93.0,1002.3,8640.0,4.57,260.0,99.0,0.0,20260702_231130,76.82,16.45,24.5,2026-07-02,23,Thursday,13.32,Moderate,High,Cloudy,2026-07-02 23:13:01
25974,Digras,Yavatmal,Amravati,Vidarbha,IN,20.116671,77.716667,2026-07-02 23:00:00,2026-07-02 00:13:00,2026-07-02 13:32:00,Clouds,overcast,804,24.9,27.9,24.9,28.7,89.0,1002.7,7480.0,4.6,269.0,99.0,0.0,20260702_231130,76.82,16.56,24.27,2026-07-02,23,Thursday,13.32,Moderate,High,Cloudy,2026-07-02 23:13:01
25973,Darwha,Yavatmal,Amravati,Vidarbha,IN,20.316669,77.76667,2026-07-02 23:00:00,2026-07-02 00:12:00,2026-07-02 13:33:00,Clouds,overcast,804,25.1,28.2,24.9,29.1,89.0,1002.5,10060.0,4.76,274.0,100.0,0.0,20260702_231130,77.18,17.14,24.46,2026-07-02,23,Thursday,13.35,Moderate,High,Cloudy,2026-07-02 23:13:01
25972,Arni,Yavatmal,Amravati,Vidarbha,IN,19.9833,78.0,2026-07-02 23:00:00,2026-07-02 00:12:00,2026-07-02 13:31:00,Clouds,overcast,804,24.8,28.0,24.5,28.5,90.0,1002.6,7140.0,4.43,264.0,100.0,0.0,20260702_231130,76.64,15.95,24.23,2026-07-02,23,Thursday,13.32,Moderate,High,Cloudy,2026-07-02 23:13:01
25971,Washim,Washim,Amravati,Vidarbha,IN,20.1,77.150002,2026-07-02 23:00:00,2026-07-02 00:15:00,2026-07-02 13:35:00,Drizzle,light drizzle,300,23.9,26.4,23.8,28.4,92.0,1003.6,6660.0,5.1,270.0,100.0,0.1,20260702_231130,75.02,18.36,23.49,2026-07-02,23,Thursday,13.33,Moderate,High,Rainy,2026-07-02 23:13:01
25970,Risod,Washim,Amravati,Vidarbha,IN,19.966669,76.783333,2026-07-02 23:00:00,2026-07-02 00:17:00,2026-07-02 13:36:00,Drizzle,moderate drizzle,301,23.7,26.3,23.7,28.9,94.0,1003.7,4080.0,5.07,264.0,100.0,0.1,20260702_231130,74.66,18.25,23.4,2026-07-02,23,Thursday,13.32,Moderate,High,Rainy,2026-07-02 23:13:01
25969,Manora,Washim,Amravati,Vidarbha,IN,20.25,77.15,2026-07-02 23:00:00,2026-07-02 00:15:00,2026-07-02 13:35:00,Clouds,overcast,804,24.0,26.8,24.0,29.4,93.0,1003.3,7820.0,4.9,272.0,99.0,0.0,20260702_231130,75.2,17.64,23.63,2026-07-02,23,Thursday,13.33,Moderate,High,Cloudy,2026-07-02 23:13:01
25968,Mangrulpir,Washim,Amravati,Vidarbha,IN,20.316669,77.349998,2026-07-02 23:00:00,2026-07-02 00:14:00,2026-07-02 13:34:00,Clouds,overcast,804,24.3,26.8,24.3,29.7,91.0,1003.1,8540.0,5.37,275.0,98.0,0.0,20260702_231130,75.74,19.33,23.81,2026-07-02,23,Thursday,13.33,Moderate,High,Cloudy,2026-07-02 23:13:01
